type_t1,accelerometer_t1,gyroscope_t1,magnetometer_t1,timestamp_interp_t1,type_t2,accelerometer_t2,gyroscope_t2,magnetometer_t2,timestamp_interp_t2,type_t3,accelerometer_t3,gyroscope_t3,magnetometer_t3,timestamp_interp_t3,type_t4,accelerometer_t4,gyroscope_t4,magnetometer_t4,timestamp_interp_t4,type_t5,accelerometer_t5,gyroscope_t5,magnetometer_t5,timestamp_interp_t5,type_t6,accelerometer_t6,gyroscope_t6,magnetometer_t6,timestamp_interp_t6,type_t7,accelerometer_t7,gyroscope_t7,magnetometer_t7,timestamp_interp_t7,type_t8,accelerometer_t8,gyroscope_t8,magnetometer_t8,timestamp_interp_t8,type_t9,accelerometer_t9,gyroscope_t9,magnetometer_t9,timestamp_interp_t9,type_t10,accelerometer_t10,gyroscope_t10,magnetometer_t10,timestamp_interp_t10,type_t11,accelerometer_t11,gyroscope_t11,magnetometer_t11,timestamp_interp_t11,type_t12,accelerometer_t12,gyroscope_t12,magnetometer_t12,timestamp_interp_t12,type_t13,accelerometer_t13,gyroscope_t13,magnetometer_t13,timestamp_interp_t13,type_t14,accelerometer_t14,gyroscope_t14,magnetometer_t14,timestamp_interp_t14,type_t15,accelerometer_t15,gyroscope_t15,magnetometer_t15,timestamp_interp_t15,type_t16,accelerometer_t16,gyroscope_t16,magnetometer_t16,timestamp_interp_t16,type_t17,accelerometer_t17,gyroscope_t17,magnetometer_t17,timestamp_interp_t17,type_t18,accelerometer_t18,gyroscope_t18,magnetometer_t18,timestamp_interp_t18,type_t19,accelerometer_t19,gyroscope_t19,magnetometer_t19,timestamp_interp_t19,type_t20,accelerometer_t20,gyroscope_t20,magnetometer_t20,timestamp_interp_t20,type_t21,accelerometer_t21,gyroscope_t21,magnetometer_t21,timestamp_interp_t21,type_t22,accelerometer_t22,gyroscope_t22,magnetometer_t22,timestamp_interp_t22,type_t23,accelerometer_t23,gyroscope_t23,magnetometer_t23,timestamp_interp_t23,type_t24,accelerometer_t24,gyroscope_t24,magnetometer_t24,timestamp_interp_t24,type_t25,accelerometer_t25,gyroscope_t25,magnetometer_t25,timestamp_interp_t25,type_t26,accelerometer_t26,gyroscope_t26,magnetometer_t26,timestamp_interp_t26,type_t27,accelerometer_t27,gyroscope_t27,magnetometer_t27,timestamp_interp_t27,type_t28,accelerometer_t28,gyroscope_t28,magnetometer_t28,timestamp_interp_t28,type_t29,accelerometer_t29,gyroscope_t29,magnetometer_t29,timestamp_interp_t29,type_t30,accelerometer_t30,gyroscope_t30,magnetometer_t30,timestamp_interp_t30,type_t31,accelerometer_t31,gyroscope_t31,magnetometer_t31,timestamp_interp_t31,type_t32,accelerometer_t32,gyroscope_t32,magnetometer_t32,timestamp_interp_t32,type_t33,accelerometer_t33,gyroscope_t33,magnetometer_t33,timestamp_interp_t33,type_t34,accelerometer_t34,gyroscope_t34,magnetometer_t34,timestamp_interp_t34,type_t35,accelerometer_t35,gyroscope_t35,magnetometer_t35,timestamp_interp_t35,type_t36,accelerometer_t36,gyroscope_t36,magnetometer_t36,timestamp_interp_t36,type_t37,accelerometer_t37,gyroscope_t37,magnetometer_t37,timestamp_interp_t37,type_t38,accelerometer_t38,gyroscope_t38,magnetometer_t38,timestamp_interp_t38,type_t39,accelerometer_t39,gyroscope_t39,magnetometer_t39,timestamp_interp_t39,type_t40,accelerometer_t40,gyroscope_t40,magnetometer_t40,timestamp_interp_t40,type_t41,accelerometer_t41,gyroscope_t41,magnetometer_t41,timestamp_interp_t41,type_t42,accelerometer_t42,gyroscope_t42,magnetometer_t42,timestamp_interp_t42,type_t43,accelerometer_t43,gyroscope_t43,magnetometer_t43,timestamp_interp_t43,type_t44,accelerometer_t44,gyroscope_t44,magnetometer_t44,timestamp_interp_t44,type_t45,accelerometer_t45,gyroscope_t45,magnetometer_t45,timestamp_interp_t45,type_t46,accelerometer_t46,gyroscope_t46,magnetometer_t46,timestamp_interp_t46,type_t47,accelerometer_t47,gyroscope_t47,magnetometer_t47,timestamp_interp_t47,type_t48,accelerometer_t48,gyroscope_t48,magnetometer_t48,timestamp_interp_t48,type_t49,accelerometer_t49,gyroscope_t49,magnetometer_t49,timestamp_interp_t49,type_t50,accelerometer_t50,gyroscope_t50,magnetometer_t50,timestamp_interp_t50,type_t51,accelerometer_t51,gyroscope_t51,magnetometer_t51,timestamp_interp_t51,type_t52,accelerometer_t52,gyroscope_t52,magnetometer_t52,timestamp_interp_t52,type_t53,accelerometer_t53,gyroscope_t53,magnetometer_t53,timestamp_interp_t53,type_t54,accelerometer_t54,gyroscope_t54,magnetometer_t54,timestamp_interp_t54,type_t55,accelerometer_t55,gyroscope_t55,magnetometer_t55,timestamp_interp_t55,type_t56,accelerometer_t56,gyroscope_t56,magnetometer_t56,timestamp_interp_t56,type_t57,accelerometer_t57,gyroscope_t57,magnetometer_t57,timestamp_interp_t57,type_t58,accelerometer_t58,gyroscope_t58,magnetometer_t58,timestamp_interp_t58,type_t59,accelerometer_t59,gyroscope_t59,magnetometer_t59,timestamp_interp_t59,type_t60,accelerometer_t60,gyroscope_t60,magnetometer_t60,timestamp_interp_t60,type_t61,accelerometer_t61,gyroscope_t61,magnetometer_t61,timestamp_interp_t61,type_t62,accelerometer_t62,gyroscope_t62,magnetometer_t62,timestamp_interp_t62,type_t63,accelerometer_t63,gyroscope_t63,magnetometer_t63,timestamp_interp_t63,type_t64,accelerometer_t64,gyroscope_t64,magnetometer_t64,timestamp_interp_t64,type_t65,accelerometer_t65,gyroscope_t65,magnetometer_t65,timestamp_interp_t65,type_t66,accelerometer_t66,gyroscope_t66,magnetometer_t66,timestamp_interp_t66,type_t67,accelerometer_t67,gyroscope_t67,magnetometer_t67,timestamp_interp_t67,type_t68,accelerometer_t68,gyroscope_t68,magnetometer_t68,timestamp_interp_t68,type_t69,accelerometer_t69,gyroscope_t69,magnetometer_t69,timestamp_interp_t69,type_t70,accelerometer_t70,gyroscope_t70,magnetometer_t70,timestamp_interp_t70,type_t71,accelerometer_t71,gyroscope_t71,magnetometer_t71,timestamp_interp_t71,type_t72,accelerometer_t72,gyroscope_t72,magnetometer_t72,timestamp_interp_t72,type_t73,accelerometer_t73,gyroscope_t73,magnetometer_t73,timestamp_interp_t73,type_t74,accelerometer_t74,gyroscope_t74,magnetometer_t74,timestamp_interp_t74,type_t75,accelerometer_t75,gyroscope_t75,magnetometer_t75,timestamp_interp_t75,type_t76,accelerometer_t76,gyroscope_t76,magnetometer_t76,timestamp_interp_t76,type_t77,accelerometer_t77,gyroscope_t77,magnetometer_t77,timestamp_interp_t77,type_t78,accelerometer_t78,gyroscope_t78,magnetometer_t78,timestamp_interp_t78,type_t79,accelerometer_t79,gyroscope_t79,magnetometer_t79,timestamp_interp_t79,type_t80,accelerometer_t80,gyroscope_t80,magnetometer_t80,timestamp_interp_t80,type_t81,accelerometer_t81,gyroscope_t81,magnetometer_t81,timestamp_interp_t81,type_t82,accelerometer_t82,gyroscope_t82,magnetometer_t82,timestamp_interp_t82,type_t83,accelerometer_t83,gyroscope_t83,magnetometer_t83,timestamp_interp_t83,type_t84,accelerometer_t84,gyroscope_t84,magnetometer_t84,timestamp_interp_t84,type_t85,accelerometer_t85,gyroscope_t85,magnetometer_t85,timestamp_interp_t85,type_t86,accelerometer_t86,gyroscope_t86,magnetometer_t86,timestamp_interp_t86,type_t87,accelerometer_t87,gyroscope_t87,magnetometer_t87,timestamp_interp_t87,type_t88,accelerometer_t88,gyroscope_t88,magnetometer_t88,timestamp_interp_t88,type_t89,accelerometer_t89,gyroscope_t89,magnetometer_t89,timestamp_interp_t89,type_t90,accelerometer_t90,gyroscope_t90,magnetometer_t90,timestamp_interp_t90,type_t91,accelerometer_t91,gyroscope_t91,magnetometer_t91,timestamp_interp_t91,type_t92,accelerometer_t92,gyroscope_t92,magnetometer_t92,timestamp_interp_t92,type_t93,accelerometer_t93,gyroscope_t93,magnetometer_t93,timestamp_interp_t93,type_t94,accelerometer_t94,gyroscope_t94,magnetometer_t94,timestamp_interp_t94,type_t95,accelerometer_t95,gyroscope_t95,magnetometer_t95,timestamp_interp_t95,type_t96,accelerometer_t96,gyroscope_t96,magnetometer_t96,timestamp_interp_t96,type_t97,accelerometer_t97,gyroscope_t97,magnetometer_t97,timestamp_interp_t97,type_t98,accelerometer_t98,gyroscope_t98,magnetometer_t98,timestamp_interp_t98,type_t99,accelerometer_t99,gyroscope_t99,magnetometer_t99,timestamp_interp_t99,type_t100,accelerometer_t100,gyroscope_t100,magnetometer_t100,timestamp_interp_t100,BR
imu,"[0.13936960240000001, -9.7959484056, 2.6833134608]","[4.164746339999999, 1.06868812, -0.6402023799999991]",,1256.750026,imu,"[0.14056590800000002, -9.76484446, 2.6982672808]","[3.8955775800000003, 1.345333789999999, -0.819648219999999]",,1256.758253,imu,"[0.1327899216, -9.746899876, 2.6761356272]","[3.13293276, 1.337856879999999, -0.8869404100000001]",,1256.766481,imu,"[0.10228412880000001, -9.746899876, 2.6563965848]","[2.317949569999999, 1.524779629999999, -0.804694399999999]",,1256.774709,imu,"[0.116639796, -9.730749750400001, 2.6647707240000003]","[1.809519689999999, 1.8014252999999991, -0.804694399999999]",,1256.782936,imu,"[0.110658268, -9.701440263200002, 2.6426390704]","[1.31604363, 2.003301869999999, -0.8271251299999991]",,1256.791303,imu,"[0.1321917688, -9.6458120528, 2.6546021264]","[0.76275229, 2.055640239999999, -0.722448389999999]",,1256.79967,imu,"[0.110658268, -9.578220786400001, 2.6569947376]","[0.52349117, 2.22760917, -0.7374022099999991]",,1256.808037,imu,"[0.0933118368, -9.5040498392, 2.6546021264]","[0.112261119999999, 2.152840069999999, -0.617771649999999]",,1256.816404,imu,"[0.08972292000000001, -9.452010545600002, 2.6773319328]","[0.45619898000000003, 2.257516809999999, -0.45327962999999905]",,1256.824771,imu,"[0.10826565680000001, -9.4729458936, 2.7180063232]","[1.00949032, 2.481824109999999, -0.258879969999999]",,1256.833137,imu,"[0.137575144, -9.529770409600001, 2.7556899496]","[1.473058739999999, 2.519208659999999, 0.07010407]",,1256.841504,imu,"[0.1321917688, -9.5776226336, 2.7521010328]","[1.90671952, 2.65379304, 0.21216536000000003]",,1256.849871,imu,"[0.146547436, -9.5907819952, 2.7634659360000002]","[2.02635008, 2.668746859999999, 0.27198064]",,1256.858238,imu,"[0.14116406080000002, -9.574631869600001, 2.7383435184]","[2.056257719999999, 2.6986545, 0.36170356000000004]",,1256.866605,imu,"[0.16568832559999902, -9.553098368800002, 2.7341564488000003]","[2.198319009999999, 2.878100339999999, 0.21216536000000003]",,1256.874972,imu,"[0.20097934080000002, -9.514218436800002, 2.7407361296]","[2.09364227, 2.683700679999999, 0.182257719999999]",,1256.883339,imu,"[0.2195220776, -9.496273852799998, 2.7311656848]","[2.31047266, 2.519208659999999, 0.07758098000000001]",,1256.891706,imu,"[0.21294239680000002, -9.498666464000001, 2.7359509072]","[3.005825289999999, 2.526685569999999, 0.062627159999999]",,1256.900073,imu,"[0.2069608688, -9.516012895200001, 2.7389416712]","[3.050686749999999, 2.414531919999999, 0.01028879]",,1256.90844,imu,"[0.21593316080000002, -9.534555632000002, 2.7389416712]","[3.15536349, 2.362193549999999, -0.079434129999999]",,1256.916806,imu,"[0.22909252240000003, -9.550705757600001, 2.7550917968]","[2.975917649999999, 2.22760917, -0.191587779999999]",,1256.925173,imu,"[0.245242648, -9.5393408544, 2.7592788664]","[3.1628404, 2.152840069999999, -0.20654159999999902]",,1256.93354,imu,"[0.2458408008, -9.509433214400001, 2.7461195048]","[2.9235792800000002, 2.018255689999999, -0.30374142999999904]",,1256.941907,imu,"[0.24225188400000003, -9.496872005600002, 2.753297338399999]","[2.938533099999999, 1.823856029999999, -0.363556709999999]",,1256.950274,imu,"[0.25840200960000004, -9.505844297600001, 2.7742326864]","[2.938533099999999, 1.711702379999999, -0.281310699999999]",,1256.958641,imu,"[0.2655798432, -9.530966715200002, 2.7832049784]","[3.170317309999999, 1.629456369999999, -0.20654159999999902]",,1256.967008,imu,"[0.260196468, -9.546518688, 2.7646622416]","[3.15536349, 1.195795589999999, -0.31121833999999904]",,1256.975375,imu,"[0.245242648, -9.509433214400001, 2.769447464]","[3.03573293, 1.016349749999999, -0.42337198999999903]",,1256.983742,imu,"[0.24165373120000003, -9.450814240000001, 2.7772234504]","[3.028256019999999, 0.9116730099999991, -0.55047946]",,1256.992195,imu,"[0.22610175840000002, -9.431075197600002, 2.7766252976]","[3.04320984, 0.6948426199999991, -0.6252485599999991]",,1257.000648,imu,"[0.2207183832, -9.468160671200001, 2.8029440208]","[3.357240059999999, 0.6275504299999991, -0.45327962999999905]",,1257.009102,imu,"[0.221316536, -9.537546396000002, 2.8190941464000003]","[3.6114550000000003, 0.440627679999999, -0.33364906999999905]",,1257.017555,imu,"[0.21473685520000002, -9.571641105600001, 2.793373576]","[3.499301349999999, 0.35090475999999904, -0.385987439999999]",,1257.026008,imu,"[0.20337195200000002, -9.588987536800001, 2.787990200799999]","[3.544162809999999, 0.41819695, -0.385987439999999]",,1257.034462,imu,"[0.20038118800000002, -9.584800467200001, 2.8184959936]","[3.4918244400000003, 0.440627679999999, -0.385987439999999]",,1257.042915,imu,"[0.1967922712, -9.5447242296, 2.7945698816]","[3.267517139999999, 0.298566389999999, -0.400941259999999]",,1257.051369,imu,"[0.20337195200000002, -9.520199964800002, 2.7844012840000003]","[3.37219388, 0.27613566, -0.5430025499999991]",,1257.059822,imu,"[0.197390424, -9.5740337168, 2.820290452]","[3.55911663, 0.119120549999999, -0.49814108999999906]",,1257.068275,imu,"[0.18901628480000002, -9.6159044128, 2.8238793688]","[3.574070449999999, 0.036874539999999005, -0.5579563699999991]",,1257.076729,imu,"[0.1872218264, -9.6248767048, 2.7957661872]","[3.20022495, -0.08275602, -0.66263311]",,1257.085182,imu,"[0.17824953440000002, -9.6015487456, 2.7826068256000003]","[3.0133022, -0.15752512000000002, -0.6551561999999991]",,1257.093635,imu,"[0.16688463120000002, -9.552500216, 2.799355104]","[3.03573293, -0.052848379999999, -0.63272547]",,1257.102089,imu,"[0.146547436, -9.514218436800002, 2.82627198]","[3.0656405700000002, 0.17893582999999902, -0.587864009999999]",,1257.110542,imu,"[0.13996775520000002, -9.5172092008, 2.8256738272]","[3.20022495, 0.33595094000000003, -0.41589507999999903]",,1257.118995,imu,"[0.15372526960000002, -9.5566872856, 2.8226830632]","[3.245086409999999, 0.425673859999999, -0.356079799999999]",,1257.127449,imu,"[0.161501256, -9.571641105600001, 2.8226830632]","[3.432009159999999, 0.35090475999999904, -0.31869524999999904]",,1257.135852,imu,"[0.15133265840000001, -9.5381445488, 2.8125144656]","[3.13293276, 0.291089479999999, -0.44580271999999904]",,1257.144306,imu,"[0.15252896400000002, -9.4974701584, 2.8310572024000003]","[2.886194729999999, 0.25370493, -0.44580271999999904]",,1257.152759,imu,"[0.15551972800000002, -9.492684936000002, 2.838235036]","[2.99087147, 0.37333548999999905, -0.49066418000000006]",,1257.161213,imu,"[0.14236036640000002, -9.496872005600002, 2.8310572024000003]","[3.050686749999999, 0.35838166999999904, -0.5130949099999991]",,1257.169666,imu,"[0.14056590800000002, -9.499862769600002, 2.8418239528]","[3.140409669999999, 0.34342784999999904, -0.5280487299999991]",,1257.178119,imu,"[0.125612088, -9.514218436800002, 2.8454128696]","[2.983394559999999, 0.31352021, -0.6402023799999991]",,1257.186573,imu,"[0.116639796, -9.512423978400001, 2.835244272]","[2.886194729999999, 0.36585857999999905, -0.60281783]",,1257.194712,imu,"[0.1034804344, -9.468160671200001, 2.829262744]","[2.975917649999999, 0.48548913999999904, -0.49814108999999906]",,1257.202852,imu,"[0.1172379488, -9.458590226400002, 2.8424221056]","[2.796471809999999, 0.64250425, -0.356079799999999]",,1257.210992,imu,"[0.122621324, -9.455001309600002, 2.82627198]","[3.215178769999999, 0.8817653699999991, -0.37851053]",,1257.219131,imu,"[0.125612088, -9.4633754488, 2.8065329376]","[3.245086409999999, 0.8817653699999991, -0.34112597999999905]",,1257.227271,imu,"[0.12441578240000001, -9.467562518400001, 2.8029440208]","[3.39462461, 0.9191499199999991, -0.31869524999999904]",,1257.23541,imu,"[0.12082686560000001, -9.462777296000002, 2.8131126184]","[3.671270279999999, 1.128503399999999, -0.41589507999999903]",,1257.24355,imu,"[0.110658268, -9.477132963200003, 2.8226830632]","[3.76847011, 1.165887949999999, -0.363556709999999]",,1257.25169,imu,"[0.11843425440000001, -9.469356976800002, 2.8220849104]","[3.96286977, 1.203272499999999, -0.29626452000000003]",,1257.259829,imu,"[0.12979915760000002, -9.4938812416, 2.8250756744]","[4.08997724, 1.337856879999999, -0.28878760999999903]",,1257.267969,imu,"[0.131593616, -9.5070406032, 2.8226830632]","[4.613360939999999, 1.4126259799999992, -0.363556709999999]",,1257.276109,imu,"[0.14116406080000002, -9.490292324800002, 2.8035421736]","[4.590930209999999, 1.487395079999999, -0.33364906999999905]",,1257.284248,imu,"[0.15252896400000002, -9.474740352000001, 2.7945698816]","[4.732991499999999, 1.532256539999999, -0.22897232999999903]",,1257.292388,imu,"[0.1483418944, -9.4873015608, 2.7891865064]","[5.136744639999999, 1.674317829999999, -0.31869524999999904]",,1257.300528,imu,"[0.1477437416, -9.5190036592, 2.7957661872]","[5.4133903100000005, 1.599548729999999, -0.29626452000000003]",,1257.308667,imu,"[0.1501363528, -9.5459205352, 2.7772234504]","[5.420867219999999, 1.607025639999999, -0.14672631999999902]",,1257.316807,imu,"[0.1591086448, -9.547714993600001, 2.7634659360000002]","[5.73489744, 1.823856029999999, -0.101864859999999]",,1257.324947,imu,"[0.16867908960000003, -9.5393408544, 2.748512116]","[5.80218963, 1.823856029999999, -0.18411087]",,1257.333086,imu,"[0.16449202000000002, -9.535153784800002, 2.7473158104]","[5.824620359999999, 1.883671309999999, -0.08691103999999901]",,1257.341226,imu,"[0.1722680064, -9.5710429528, 2.7461195048]","[5.57040542, 1.868717489999999, 0.055150250000000005]",,1257.349366,imu,"[0.1620994088, -9.595567217600001, 2.733558296]","[5.652651429999999, 1.7789945699999992, -0.0046650299999990005]",,1257.357505,imu,"[0.1716698536, -9.591978300800001, 2.7209970872]","[5.6975128900000005, 1.846286759999999, 0.03271952]",,1257.365645,imu,"[0.17645507600000002, -9.5590798968, 2.709034031199999]","[5.59283615, 1.8612405799999991, 0.062627159999999]",,1257.373784,imu,"[0.2087553272, -9.549509452, 2.6970709752]","[5.488159409999999, 1.793948389999999, -0.0046650299999990005]",,1257.381924,imu,"[0.20097934080000002, -9.527975951200002, 2.6964728224]","[5.540497779999999, 1.6369332799999992, 0.025242610000000002]",,1257.390064,imu,"[0.19320335440000003, -9.5190036592, 2.685706072]","[5.488159409999999, 1.621979459999999, 0.08505788999999901]",,1257.398522,imu,"[0.1860255208, -9.531564868, 2.6982672808]","[5.75732817, 1.420102889999999, 0.12244243999999901]",,1257.406981,imu,"[0.1991848824, -9.547714993600001, 2.7120247952]","[6.0040662, 1.450010529999999, 0.23459609]",,1257.415439,imu,"[0.19320335440000003, -9.5800152448, 2.6958746696]","[6.056404569999999, 1.457487439999999, 0.34674973999999903]",,1257.423898,imu,"[0.1866236736, -9.596763523200002, 2.6815190024]","[5.936774009999999, 1.278041599999999, 0.36918046999999904]",,1257.432356,imu,"[0.1991848824, -9.5907819952, 2.679724544]","[6.08631221, 1.225703229999999, 0.39908811000000005]",,1257.440814,imu,"[0.20456825760000003, -9.5668558832, 2.6863042248]","[5.94425092, 1.121026489999999, 0.48133412000000003]",,1257.449273,imu,"[0.2195220776, -9.5638651192, 2.6922857528]","[5.966681649999999, 1.038780479999999, 0.58601086]",,1257.457731,imu,"[0.21832577200000003, -9.5602762024, 2.6988654336]","[5.94425092, 0.9939190199999991, 0.66077996]",,1257.46619,imu,"[0.22729806400000002, -9.578818939200001, 2.6994635864000003]","[5.83209727, 0.70231953, 0.69816451]",,1257.474648,imu,"[0.2195220776, -9.6248767048, 2.7018561976]","[6.28071187, 0.5826889699999991, 0.653303049999999]",,1257.483107,imu,"[0.21294239680000002, -9.651793580800001, 2.6904912944]","[6.16855822, 0.6499811599999991, 0.5934877699999991]",,1257.491565,imu,"[0.21294239680000002, -9.648204664000001, 2.703650656]","[5.914343279999999, 0.5976427899999991, 0.58601086]",,1257.500024,imu,"[0.21832577200000003, -9.638634219200002, 2.7102303368]","[5.4133903100000005, 0.31352021, 0.60096468]",,1257.508482,imu,"[0.19140889600000002, -9.635045302400002, 2.6898931416]","[5.00216026, 0.268658749999999, 0.511241759999999]",,1257.516941,imu,"[0.1848292152, -9.6296619272, 2.6749393216]","[4.949821889999999, 0.10416672999999901, 0.47385721000000003]",,1257.525399,imu,"[0.1836329096, -9.604539509600002, 2.6761356272]","[4.755422229999999, 0.12659745999999902, 0.37665738000000004]",,1257.533857,imu,"[0.1752587704, -9.557883591200001, 2.655798432]","[4.71803768, 0.10416672999999901, 0.25702682000000004]",,1257.542316,imu,"[0.16808093680000002, -9.5172092008, 2.6581910432]","[4.74046841, 0.119120549999999, 0.15982699]",,1257.550774,imu,"[0.16568832559999902, -9.513620284000002, 2.6522095152]","[4.72551459, 0.149028189999999, 0.062627159999999]",,1257.559233,imu,"[0.146547436, -9.531564868, 2.682715308]","[4.76289914, 0.09668981999999901, -0.027095759999999]",,1257.567691,imu,"[0.137575144, -9.577024480800002, 2.6863042248]","[5.039544809999999, 0.17893582999999902, -0.15420323000000002]",,1257.57615,14
